SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
1454756,391141,Cash loans,,0,0,,,FRIDAY,10,Y,1,,,,XNA,Canceled,-336,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2680241,124945,Cash loans,49140.72,1665000,1862802,,1665000,THURSDAY,4,Y,1,,,,XNA,Refused,-166,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60,low_action,Cash X-Sell: low,,,,,,
1656467,133415,Consumer loans,3881.25,85698,85698,0,85698,WEDNESDAY,16,Y,1,0,,,XAP,Refused,-396,Cash through the bank,HC,,Repeater,Computers,POS,XNA,Country-wide,1000,Consumer electronics,24,low_action,POS household without interest,,,,,,
2531672,368726,Cash loans,51949.44,1125000,1223010,,1125000,WEDNESDAY,10,Y,1,,,,XNA,Refused,-16,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),100,XNA,36,low_normal,Cash X-Sell: low,,,,,,
1535540,383687,Consumer loans,18691.2,169920,169920,0,169920,FRIDAY,19,Y,1,0,,,XAP,Approved,-232,XNA,XAP,,New,Furniture,POS,XNA,Stone,120,Furniture,10,low_normal,POS industry with interest,365243,-199,71,365243,365243,0
2388655,414811,Consumer loans,14152.545,153387,138046.5,15340.5,153387,THURSDAY,9,Y,1,0.108921871,0.695667573,0.568710359,XAP,Approved,-690,Cash through the bank,XAP,Family,New,Construction Materials,POS,XNA,Stone,30,Construction,12,middle,POS industry with interest,365243,-659,-329,-329,-323,0
2296335,287152,Consumer loans,20109.87,90540,74983.5,18108,90540,MONDAY,15,Y,1,0.211848108,,,XAP,Refused,-588,Cash through the bank,LIMIT,Family,Repeater,Audio/Video,POS,XNA,Country-wide,20,Connectivity,4,middle,POS mobile without interest,,,,,,
2462590,209785,Consumer loans,8999.1,81810,81810,0,81810,TUESDAY,12,Y,1,0,,,XAP,Approved,-266,Cash through the bank,XAP,Family,New,Clothing and Accessories,POS,XNA,Stone,12,Clothing,10,low_normal,POS industry with interest,365243,-232,38,365243,365243,0
1583690,375611,Cash loans,,0,0,,,WEDNESDAY,12,Y,1,,,,XNA,Canceled,-222,XNA,XAP,,Repeater,XNA,XNA,XNA,AP+ (Cash loan),20,XNA,,XNA,Cash,,,,,,
1875040,329668,Revolving loans,2250,45000,45000,,45000,FRIDAY,13,Y,1,,,,XAP,Approved,-189,XNA,XAP,Unaccompanied,New,XNA,Cards,walk-in,AP+ (Cash loan),20,XNA,0,XNA,Card Street,-173,-145,365243,365243,365243,0
2679612,427267,Cash loans,21878.325,675000,790830,,675000,FRIDAY,16,Y,1,,,,Repairs,Refused,-235,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,AP+ (Cash loan),20,XNA,60,low_normal,Cash Street: low,,,,,,
2579807,454586,Consumer loans,2362.185,28705.5,28705.5,0,28705.5,SATURDAY,18,Y,1,0,,,XAP,Approved,-180,XNA,XAP,,Repeater,Mobile,POS,XNA,Country-wide,49,Connectivity,24,high,POS mobile with interest,,,,,,
2087050,257059,Consumer loans,10797.3,112500,151087.5,0,112500,SUNDAY,15,Y,1,0,,,XAP,Approved,-1177,Cash through the bank,XAP,"Spouse, partner",New,Furniture,POS,XNA,Stone,147,Furniture,18,middle,POS industry with interest,365243,-1142,-632,-662,-659,0
2033761,272513,Consumer loans,1934.145,16110,14499,1611,16110,MONDAY,8,Y,1,0.108909091,,,XAP,Approved,-2857,Cash through the bank,XAP,,New,Mobile,POS,XNA,Stone,146,Consumer electronics,10,high,POS household with interest,365243,-2822,-2552,-2672,-2627,0
1423543,147862,Consumer loans,4492.17,22455,21204,4500,22455,MONDAY,9,Y,1,0.190667176,,,XAP,Approved,-1615,Cash through the bank,XAP,Children,New,Mobile,POS,XNA,Country-wide,30,Connectivity,6,high,POS mobile with interest,365243,-1584,-1434,-1494,-1490,0
1590725,350737,Consumer loans,12512.16,88285.5,85059,8820,88285.5,TUESDAY,18,Y,1,0.102320879,,,XAP,Approved,-1246,Cash through the bank,XAP,,Repeater,Computers,POS,XNA,Country-wide,30,Connectivity,8,middle,POS mobile with interest,,,,,,
2790170,398084,Consumer loans,2905.605,26793,30330,0,26793,TUESDAY,13,Y,1,0,,,XAP,Approved,-2326,Cash through the bank,XAP,Unaccompanied,New,Photo / Cinema Equipment,POS,XNA,Country-wide,350,Consumer electronics,16,high,POS household with interest,365243,-2295,-1845,-2115,-2111,1
1872202,310666,Consumer loans,26894.52,296640,284598,29664,296640,SATURDAY,15,Y,1,0.102802097,,,XAP,Approved,-1063,Cash through the bank,XAP,Family,Repeater,Furniture,POS,XNA,Stone,58,Furniture,12,low_normal,POS industry with interest,365243,-1031,-701,-731,-725,0
2109067,380794,Cash loans,53230.905,1228500,1432822.5,,1228500,THURSDAY,14,Y,1,,,,Payments on other loans,Refused,-98,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36,low_action,Cash Street: low,,,,,,
1876021,368304,Cash loans,,0,0,,,THURSDAY,17,Y,1,,,,XNA,Canceled,-252,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1470582,143650,Cash loans,,0,0,,,FRIDAY,14,Y,1,,,,XNA,Refused,-40,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1164767,301008,Revolving loans,,0,0,,,THURSDAY,10,Y,1,,,,XAP,Canceled,-186,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1802328,111868,Revolving loans,45000,900000,900000,,900000,SATURDAY,15,Y,1,,,,XAP,Approved,-413,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,-413,-369,365243,365243,365243,0
1191180,421026,Cash loans,,0,0,,,THURSDAY,11,Y,1,,,,XNA,Canceled,-263,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2029467,272288,Cash loans,41047.92,1174500,1327981.5,,1174500,WEDNESDAY,14,Y,1,,,,XNA,Approved,-449,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,54,low_normal,Cash X-Sell: low,365243,-419,1171,365243,365243,1
1925005,244037,Revolving loans,9000,180000,180000,,180000,THURSDAY,15,Y,1,,,,XAP,Refused,-656,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,,,,,,
1313504,129160,Cash loans,35003.925,544500,609187.5,,544500,WEDNESDAY,12,Y,1,,,,XNA,Approved,-553,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36,high,Cash X-Sell: high,365243,-518,532,365243,365243,0
1034168,405556,Cash loans,10973.16,202500,301855.5,,202500,FRIDAY,9,Y,1,,,,XNA,Approved,-342,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48,low_normal,Cash X-Sell: low,365243,-312,1098,365243,365243,1
1495226,405556,Revolving loans,,0,0,,,FRIDAY,9,Y,1,,,,XAP,Canceled,-342,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2498345,182606,Cash loans,,0,0,,,FRIDAY,9,Y,1,,,,XNA,Canceled,-404,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1161698,200773,Consumer loans,6456.78,58000.5,53851.5,9000,58000.5,THURSDAY,11,Y,1,0.155952017,,,XAP,Approved,-1664,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,50,Connectivity,12,high,POS mobile with interest,365243,-1625,-1295,-1355,-1346,0
2824480,210336,Consumer loans,2521.71,22455,22455,0,22455,THURSDAY,19,Y,1,0,,,XAP,Approved,-1212,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,13,Connectivity,14,high,POS mobile with interest,365243,-1181,-791,-1121,-1118,0
1597166,335591,Consumer loans,3935.88,44050.5,33628.5,17820,44050.5,FRIDAY,14,Y,1,0.377223826,,,XAP,Approved,-341,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,15,Connectivity,12,high,POS mobile with interest,365243,-302,28,365243,365243,0
2621688,383185,Cash loans,11915.1,157500,178290,,157500,THURSDAY,12,Y,1,,,,XNA,Approved,-743,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),597,XNA,24,middle,Cash X-Sell: middle,365243,-713,-23,-53,-47,1
2531508,142380,Cash loans,,0,0,,,TUESDAY,10,Y,1,,,,XNA,Canceled,-268,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2637639,355008,Cash loans,73641.645,1242000,1379713.5,,1242000,MONDAY,14,Y,1,,,,XNA,Refused,-205,Cash through the bank,HC,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,low_normal,Cash X-Sell: low,,,,,,
1422087,341137,Cash loans,12185.37,229500,266760,,229500,TUESDAY,16,Y,1,,,,XNA,Refused,-540,Cash through the bank,HC,,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36,middle,Cash X-Sell: middle,,,,,,
2050976,341137,Cash loans,9961.47,90000,95940,,90000,TUESDAY,16,Y,1,,,,XNA,Approved,-540,Cash through the bank,XAP,,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,middle,Cash X-Sell: middle,365243,-510,-180,-240,-234,1
1208283,374237,Cash loans,16011.405,225000,284400,,225000,FRIDAY,11,Y,1,,,,XNA,Approved,-132,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,low_normal,Cash X-Sell: low,365243,-102,588,365243,365243,1
1536315,387305,Consumer loans,7518.06,166698,166698,0,166698,TUESDAY,13,Y,1,0,,,XAP,Approved,-1481,XNA,XAP,,Repeater,Construction Materials,POS,XNA,Stone,50,Furniture,24,low_action,POS industry without interest,365243,-1446,-756,-1176,-1168,0
2310201,148663,Consumer loans,46503,900000,900000,0,900000,TUESDAY,16,Y,1,0,,,XAP,Approved,-653,Cash through the bank,XAP,,New,Construction Materials,POS,XNA,Stone,50,Construction,24,low_normal,POS industry with interest,365243,-620,70,-320,-312,0
1613876,232916,Consumer loans,5485.23,35010,45112.5,0,35010,FRIDAY,16,Y,1,0,,,XAP,Approved,-449,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,20,Connectivity,12,high,POS mobile with interest,365243,-418,-88,-298,-293,0
2444978,347094,Consumer loans,18410.94,174892.5,174892.5,0,174892.5,SATURDAY,6,Y,1,0,,,XAP,Approved,-737,XNA,XAP,,Repeater,Furniture,POS,XNA,Regional / Local,2000,Furniture,10,low_action,POS industry without interest,365243,-706,-436,-586,-575,0
1293758,419163,Revolving loans,2250,45000,45000,,45000,WEDNESDAY,5,Y,1,,,,XAP,Refused,-512,XNA,HC,Family,New,XNA,Cards,walk-in,Regional / Local,2000,Furniture,0,XNA,Card Street,,,,,,
1571312,166996,Consumer loans,4478.31,42250.5,42840,4225.5,42250.5,TUESDAY,15,Y,1,0.097777643,,,XAP,Approved,-899,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,9,Connectivity,12,middle,POS mobile with interest,365243,-868,-538,-838,-830,0
2598723,344787,Consumer loans,8400.6,90000,90000,0,90000,MONDAY,11,Y,1,0,,,XAP,Approved,-512,Cash through the bank,XAP,,New,Medical Supplies,POS,XNA,Country-wide,100,Industry,12,low_normal,POS other with interest,365243,-472,-142,-142,-135,0
2108102,425211,Consumer loans,8401.905,81675,73507.5,8167.5,81675,TUESDAY,7,Y,1,0.108909091,,,XAP,Approved,-2442,XNA,XAP,,New,Furniture,POS,XNA,Stone,300,Furniture,10,middle,POS industry with interest,365243,-2403,-2133,-2133,-2129,0
1744115,423865,Consumer loans,6607.62,65434.5,65106,6547.5,65434.5,WEDNESDAY,17,Y,1,0.099518136,,,XAP,Approved,-446,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,35,Connectivity,12,middle,POS mobile with interest,365243,-415,-85,-325,-323,0
1536963,198846,Cash loans,6608.16,112500,131062.5,,112500,MONDAY,4,Y,1,,,,XNA,Approved,-705,XNA,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,30,middle,Cash X-Sell: middle,365243,-675,195,365243,365243,1
2241045,320343,Cash loans,8166.6,45000,45000,,45000,SATURDAY,6,Y,1,,,,XNA,Approved,-170,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6,low_normal,Cash X-Sell: low,365243,-140,10,365243,365243,0
2501152,348561,Cash loans,,0,0,,,SATURDAY,9,Y,1,,,,XNA,Canceled,-150,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2497951,292305,Cash loans,,0,0,,,MONDAY,5,Y,1,,,,XNA,Canceled,-355,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2795960,455075,Cash loans,,0,0,,,WEDNESDAY,4,Y,1,,,,XNA,Canceled,-164,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1076420,264236,Consumer loans,9486.27,70560,78012,0,70560,FRIDAY,12,Y,1,0,,,XAP,Approved,-927,XNA,XAP,,New,Audio/Video,POS,XNA,Regional / Local,300,Consumer electronics,12,high,POS household with interest,365243,-886,-556,-556,-554,0
1974840,133739,Consumer loans,5654.745,37620,40932,0,37620,SATURDAY,15,Y,1,0,,,XAP,Approved,-567,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,10,Connectivity,10,high,POS mobile with interest,365243,-535,-265,-355,-349,0
1179347,270767,Consumer loans,7213.005,47655,35010,14296.5,47655,THURSDAY,11,Y,1,0.315783683,,,XAP,Approved,-1488,Cash through the bank,XAP,Family,Refreshed,Mobile,POS,XNA,Country-wide,10,Connectivity,6,high,POS mobile with interest,365243,-1457,-1307,-1337,-1331,0
1974842,101167,Consumer loans,5437.53,120060,120060,0,120060,MONDAY,18,Y,1,0,,,XAP,Approved,-820,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Country-wide,955,Consumer electronics,24,low_action,POS household without interest,365243,-789,-99,-249,-247,0
2076402,386745,Consumer loans,20027.835,165028.5,179622,0,165028.5,SUNDAY,13,Y,1,0,,,XAP,Approved,-1459,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Country-wide,955,Consumer electronics,12,high,POS household with interest,365243,-1428,-1098,-1098,-1095,0
1703043,230404,Consumer loans,12199.455,145998,171823.5,0,145998,WEDNESDAY,10,Y,1,0,,,XAP,Refused,-1708,Cash through the bank,HC,Other_B,New,Computers,POS,XNA,Country-wide,955,Consumer electronics,24,high,POS household with interest,,,,,,
1750428,122626,Consumer loans,5316.93,57627,51862.5,5764.5,57627,SATURDAY,12,Y,1,0.108943109,,,XAP,Approved,-349,Cash through the bank,XAP,Unaccompanied,New,Construction Materials,POS,XNA,Stone,25,Construction,12,middle,POS industry with interest,365243,-315,15,-195,-187,0
2528199,449080,Consumer loans,3794.04,25141.5,23922,2700,25141.5,FRIDAY,17,Y,1,0.110455467,,,XAP,Approved,-2427,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Country-wide,70,Connectivity,8,low_normal,POS mobile with interest,365243,-2396,-2186,-2216,-2208,1
1669174,146327,Consumer loans,11369.25,92003.445,100098.945,0,92003.445,THURSDAY,15,Y,1,0,,,XAP,Approved,-118,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,25,Connectivity,10,low_normal,POS mobile without interest,365243,365243,242,365243,365243,0
1771173,423722,Revolving loans,38250,0,765000,,,MONDAY,12,Y,1,,,,XAP,Approved,-821,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,-821,-777,365243,-502,365243,0
1327284,273050,Cash loans,21851.37,450000,522765,,450000,MONDAY,15,Y,1,,,,XNA,Approved,-1061,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,42,middle,Cash X-Sell: middle,365243,-1031,199,-851,-845,1
1653926,130528,Cash loans,,0,0,,,SATURDAY,13,Y,1,,,,XNA,Canceled,-506,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2178768,190183,Consumer loans,17440.56,186930,186930,0,186930,MONDAY,17,Y,1,0,,,XAP,Approved,-982,Cash through the bank,XAP,Family,Repeater,Furniture,POS,XNA,Country-wide,910,Furniture,12,low_normal,POS industry with interest,365243,-951,-621,-681,-674,0
1817104,332996,Consumer loans,1335.6,16279.29,13027.5,3251.79,16279.29,WEDNESDAY,13,Y,1,0.217546031,0.191757339,0.845137421,XAP,Approved,-253,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Country-wide,100,Connectivity,12,middle,POS mobile with interest,365243,-220,110,-130,-123,0
2671961,189169,Consumer loans,20401.2,360000,360000,0,360000,FRIDAY,14,Y,1,0,,,XAP,Approved,-434,Cash through the bank,XAP,Family,Repeater,Clothing and Accessories,POS,XNA,Stone,35,Clothing,24,middle,POS industry with interest,365243,-404,286,365243,365243,0
1543375,383221,Cash loans,10079.46,90000,95940,,90000,THURSDAY,8,Y,1,,,,XNA,Approved,-350,Cash through the bank,XAP,,Refreshed,XNA,Cash,x-sell,AP+ (Cash loan),40,XNA,12,middle,Cash X-Sell: middle,365243,-320,10,-20,-18,1
1221212,147285,Consumer loans,5812.02,58320,58320,0,58320,TUESDAY,15,Y,1,0,,,XAP,Approved,-31,Cash through the bank,XAP,,Repeater,Audio/Video,POS,XNA,Stone,80,Consumer electronics,12,low_normal,POS household with interest,365243,365243,331,365243,365243,0
1937503,426139,Consumer loans,13286.7,148873.5,164596.5,0,148873.5,FRIDAY,10,Y,1,0,,,XAP,Approved,-140,Cash through the bank,XAP,Unaccompanied,Repeater,Construction Materials,POS,XNA,Stone,100,Construction,16,middle,POS industry with interest,365243,-108,342,365243,365243,0
2795285,391644,Consumer loans,25301.79,143550,119578.5,28710,143550,SATURDAY,15,Y,1,0.210857889,,,XAP,Approved,-1195,Cash through the bank,XAP,Other_A,Repeater,Computers,POS,XNA,Country-wide,129,Connectivity,5,low_normal,POS mobile without interest,365243,-1164,-1044,-1044,-1040,0
2216250,242454,Consumer loans,15846.66,173016,155713.5,17302.5,173016,SATURDAY,15,Y,1,0.108914756,,,XAP,Approved,-118,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,80,Furniture,12,middle,POS industry with interest,365243,-87,243,-27,-19,0
2132472,350569,Consumer loans,12913.11,270000,228915,81000,270000,FRIDAY,17,Y,1,0.284646963,,,XAP,Approved,-157,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Regional / Local,30,Consumer electronics,24,low_normal,POS household with interest,365243,-126,564,365243,365243,0
2765898,247876,Revolving loans,2250,45000,45000,,45000,FRIDAY,13,Y,1,,,,XAP,Approved,-496,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,walk-in,Regional / Local,30,Consumer electronics,0,XNA,Card Street,-458,-423,365243,365243,365243,0
2647806,222417,Consumer loans,9532.125,94144.5,104085,0,94144.5,THURSDAY,17,Y,1,0,,,XAP,Approved,-686,Cash through the bank,XAP,Unaccompanied,Refreshed,Computers,POS,XNA,Regional / Local,1000,Consumer electronics,12,low_action,POS household without interest,365243,-655,-325,-325,-319,0
1062252,127584,Consumer loans,2395.215,31455,17955,13500,31455,SUNDAY,16,Y,1,0.467420991,,,XAP,Approved,-2530,Cash through the bank,XAP,,New,Mobile,POS,XNA,Stone,30,Connectivity,10,high,POS mobile with interest,365243,-2497,-2227,-2227,-2222,0
2168867,238638,Cash loans,7869.015,67500,71955,0,67500,WEDNESDAY,14,Y,1,0,,,XNA,Approved,-2490,XNA,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,12,high,Cash Street: high,365243,-2460,-2130,-2130,-2122,1
2399685,192846,Consumer loans,4191.885,44910,44910,0,44910,SATURDAY,11,Y,1,0,,,XAP,Refused,-568,Cash through the bank,LIMIT,,Repeater,Audio/Video,POS,XNA,Regional / Local,350,Consumer electronics,12,low_normal,POS household with interest,,,,,,
2825333,127550,Revolving loans,6750,135000,135000,,135000,FRIDAY,8,Y,1,,,,XAP,Approved,-209,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,AP+ (Cash loan),14,XNA,0,XNA,Card X-Sell,-3,365243,365243,365243,365243,0
1874481,199055,Cash loans,21599.82,103500,119020.5,,103500,THURSDAY,7,Y,1,,,,XNA,Approved,-272,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),14,XNA,6,low_normal,Cash X-Sell: low,365243,-242,-92,-92,-87,1
1493627,199357,Revolving loans,36000,720000,720000,,720000,MONDAY,12,Y,1,,,,XAP,Approved,-410,XNA,XAP,Family,Repeater,XNA,Cards,x-sell,AP+ (Cash loan),14,XNA,0,XNA,Card X-Sell,-384,-337,365243,365243,365243,0
1951240,455720,Revolving loans,5625,112500,112500,,112500,THURSDAY,16,Y,1,,,,XAP,Refused,-494,XNA,HC,,Repeater,XNA,Cards,walk-in,AP+ (Cash loan),14,XNA,0,XNA,Card Street,,,,,,
1295943,267737,Consumer loans,11473.965,101227.5,111919.5,0,101227.5,FRIDAY,13,Y,1,0,,,XAP,Approved,-1001,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Country-wide,1607,Consumer electronics,12,middle,POS household with interest,365243,-970,-640,-640,-633,0
2751702,343557,Consumer loans,11021.04,148936.5,168106.5,0,148936.5,MONDAY,9,Y,1,0,,,XAP,Approved,-517,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Country-wide,1607,Consumer electronics,18,low_normal,POS household with interest,365243,-486,24,365243,365243,0
1164112,250800,Consumer loans,19170.135,237055.5,268164,4500,237055.5,MONDAY,10,Y,1,0.01797417,,,XAP,Approved,-1565,Cash through the bank,XAP,Children,Repeater,Computers,POS,XNA,Country-wide,1607,Consumer electronics,24,high,POS household with interest,365243,-1532,-842,-872,-866,0
2040440,352071,Consumer loans,11129.085,199089,199089,0,199089,TUESDAY,7,Y,1,0,,,XAP,Approved,-1528,Cash through the bank,XAP,Unaccompanied,New,Photo / Cinema Equipment,POS,XNA,Country-wide,1607,Consumer electronics,24,low_normal,POS household without interest,365243,-1494,-804,-804,-788,0
1295944,441439,Consumer loans,9770.4,62095.5,53361,11250,62095.5,WEDNESDAY,11,Y,1,0.189631374,,,XAP,Approved,-2522,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Country-wide,1607,Consumer electronics,6,middle,POS household with interest,365243,-2491,-2341,-2341,-2336,1
1264627,135244,Consumer loans,8691.48,40815,47839.5,0,40815,SATURDAY,14,Y,1,0,,,XAP,Approved,-832,Cash through the bank,XAP,Family,New,Audio/Video,POS,XNA,Regional / Local,120,Consumer electronics,6,middle,POS household with interest,365243,-801,-651,-651,-649,0
1607177,167887,Consumer loans,9371.7,79200,50062.5,31500,79200,SUNDAY,6,Y,1,0.42061442,,,XAP,Approved,-1541,Cash through the bank,XAP,Unaccompanied,New,Furniture,POS,XNA,Stone,800,Furniture,6,middle,POS industry with interest,365243,-1510,-1360,-1360,-1352,0
2142931,220974,Consumer loans,31634.145,542295,612234,0,542295,FRIDAY,10,Y,1,0,,,XAP,Approved,-928,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,800,Furniture,24,low_normal,POS industry with interest,365243,-895,-205,-355,-352,0
2806109,327253,Consumer loans,3230.19,29398.5,29074.5,2943,29398.5,THURSDAY,13,Y,1,0.100107583,,,XAP,Approved,-2181,Cash through the bank,XAP,Family,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,32,Connectivity,12,high,POS mobile with interest,365243,-2150,-1820,-1880,-1877,0
1045090,190200,Cash loans,,0,0,,,TUESDAY,12,Y,1,,,,XNA,Refused,-405,XNA,SCOFR,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2727404,357605,Revolving loans,5625,0,112500,,,FRIDAY,16,Y,1,,,,XAP,Approved,-2582,XNA,XAP,,Repeater,XNA,Cards,x-sell,Country-wide,26,Connectivity,0,XNA,Card Street,-2580,-2521,365243,365243,365243,0
2773785,353105,Consumer loans,13771.62,67050,70371,0,67050,THURSDAY,13,Y,1,0,,,XAP,Approved,-1318,XNA,XAP,Unaccompanied,New,Furniture,POS,XNA,Stone,100,Furniture,6,high,POS industry with interest,365243,-1284,-1134,-1134,-1126,0
